0,1,2,3,4
0.40353343,0.8663419,0.4348092,0.38537884,0.47050175
0.2484897,1.1024184,0.733397,0.32819366,0.331116
0.5993608,0.5733936,0.28818908,0.40326306,0.54670876
0.106118865,0.24011344,0.72393155,0.9606405,0.5340758
0.39423457,0.18976101,0.62451154,0.5217252,0.54201734
0.36303863,0.5122271,0.5338184,0.71899194,0.3109806
0.46202677,0.37352076,0.37294608,0.56934035,0.5396562
0.37203392,0.33296862,0.65162295,0.35545874,0.51888865
0.18469775,0.6713083,0.82876295,0.7476035,0.14943552
0.431189,0.90557986,0.67290527,0.23724595,0.68187207
0.43581644,0.79182744,0.48235223,0.2704369,0.35715026
0.63396317,0.94725335,0.38920096,0.10492953,0.4034928
0.54689455,0.25268534,0.51245606,0.7377521,0.2105623
0.5296959,0.5503816,0.34136227,0.4201948,0.74696314
0.37774044,0.2145156,0.56071174,0.25342274,0.73855114
0.43305382,0.70493084,0.262533,0.91069645,0.07379832
0.47307375,0.46868944,0.43723786,0.6349942,0.46941477
0.43446204,0.60129684,0.59783924,0.43164727,0.44555184
0.6926222,0.15512216,0.09362011,0.4069032,0.77577996
0.582986,0.15855137,0.35976806,0.6358646,0.43118155
0.20640342,0.37692323,0.7741305,0.4408434,0.62943244
0.46247813,0.57528377,0.65815717,0.37238157,0.5127398
0.47063544,0.31111482,0.55501413,0.62124264,0.25344175
0.6342318,0.6479703,0.12561348,0.6120035,0.31264082
0.45112997,0.46802506,0.66828793,0.5137682,0.35781136
0.3906372,0.5833603,0.52870494,0.70012385,0.49354365
0.33682457,0.08116928,0.552531,0.7518935,0.46593633
0.45515183,0.57730204,0.4766534,0.47082174,0.3708032
0.39600784,0.236729,0.47791332,0.3632277,0.6993491
0.35858688,0.6053618,0.5445028,0.5828345,0.4834417
0.7753805,0.3930939,0.22568935,0.48606327,0.2788291
0.49165043,1.2476577,0.30090776,0.44893444,0.3118284
0.5535311,0.8813466,0.35925415,0.6029738,0.35906518
0.6955859,0.47802016,0.19938146,0.44733188,0.52613604
0.4875652,0.6584296,0.3828371,0.4977819,0.48700577
0.62092066,0.8166972,0.32511568,0.3534744,0.38405547
